Variable_group,Variable name,Class_1,Class_2,Class_3,Class_4,Class_5,Unit,Territory,Year,Value
Power,Installed capacity by type,Energy,Electricity generation,Electricity generation (public service),Solar photovoltaic,Rooftop,GW,BR,2040,7.09585
Power,Installed capacity by type,Energy,Electricity generation,Electricity generation (public service),Solar photovoltaic,Rooftop,GW,BR,2045,7.09577
Power,Installed capacity by type,Energy,Electricity generation,Electricity generation (public service),Solar photovoltaic,Rooftop,GW,BR,2050,7.07403
Power,Installed capacity by type,Energy,Electricity generation,Electricity generation (public service),Solar photovoltaic,Utility-scale,GW,BR,2025,19.70288
Power,Installed capacity by type,Energy,Electricity generation,Electricity generation (public service),Solar photovoltaic,Utility-scale,GW,BR,2030,21.62973
Power,Installed capacity by type,Energy,Electricity generation,Electricity generation (public service),Solar photovoltaic,Utility-scale,GW,BR,2035,40.73192
Power,Installed capacity by type,Energy,Electricity generation,Electricity generation (public service),Solar photovoltaic,Utility-scale,GW,BR,2040,50.95411
Power,Installed capacity by type,Energy,Electricity generation,Electricity generation (public service),Solar photovoltaic,Utility-scale,GW,BR,2045,62.225
Power,Installed capacity by type,Energy,Electricity generation,Electricity generation (public service),Solar photovoltaic,Utility-scale,GW,BR,2050,92.67211
Power,Installed capacity by type,Energy,Electricity generation,Electricity generation (public service),Wind,Offshore,GW,BR,2025,0.00229
Power,Installed capacity by type,Energy,Electricity generation,Electricity generation (public service),Wind,Offshore,GW,BR,2030,0.0023
Power,Installed capacity by type,Energy,Electricity generation,Electricity generation (public service),Wind,Offshore,GW,BR,2035,0.00232
Power,Installed capacity by type,Energy,Electricity generation,Electricity generation (public service),Wind,Offshore,GW,BR,2040,0.00505
Power,Installed capacity by type,Energy,Electricity generation,Electricity generation (public service),Wind,Offshore,GW,BR,2045,0.00279
Power,Installed capacity by type,Energy,Electricity generation,Electricity generation (public service),Wind,Offshore,GW,BR,2050,0.00282
Power,Installed capacity by type,Energy,Electricity generation,Electricity generation (public service),Wind,Onshore,GW,BR,2025,37.36062
Power,Installed capacity by type,Energy,Electricity generation,Electricity generation (public service),Wind,Onshore,GW,BR,2030,40.91882
Power,Installed capacity by type,Energy,Electricity generation,Electricity generation (public service),Wind,Onshore,GW,BR,2035,43.01913
Power,Installed capacity by type,Energy,Electricity generation,Electricity generation (public service),Wind,Onshore,GW,BR,2040,44.52895
Power,Installed capacity by type,Energy,Electricity generation,Electricity generation (public service),Wind,Onshore,GW,BR,2045,54.49292
Power,Installed capacity by type,Energy,Electricity generation,Electricity generation (public service),Wind,Onshore,GW,BR,2050,56.33578
Power,Installed capacity by type,Energy,Electricity generation,Electricity generation (public service),Battery storage,N/A,GW,AC,2025,0.06663
Power,Installed capacity by type,Energy,Electricity generation,Electricity generation (public service),Battery storage,N/A,GW,AC,2030,0.07739
Power,Installed capacity by type,Energy,Electricity generation,Electricity generation (public service),Battery storage,N/A,GW,AC,2035,0.07769
Power,Installed capacity by type,Energy,Electricity generation,Electricity generation (public service),Battery storage,N/A,GW,AC,2040,0.14756
Power,Installed capacity by type,Energy,Electricity generation,Electricity generation (public service),Battery storage,N/A,GW,AC,2045,0.2194
Power,Installed capacity by type,Energy,Electricity generation,Electricity generation (public service),Battery storage,N/A,GW,AC,2050,0.22139
Power,Installed capacity by type,Energy,Electricity generation,Electricity generation (public service),Battery storage,N/A,GW,AL,2025,0.04858
Power,Installed capacity by type,Energy,Electricity generation,Electricity generation (public service),Battery storage,N/A,GW,AL,2030,0.05153
Power,Installed capacity by type,Energy,Electricity generation,Electricity generation (public service),Battery storage,N/A,GW,AL,2035,0.05265
